"uri","creators","rkdartists_label","rkdartists_uri"
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s331","Bloemaert, Abraham","Bloemaert, Abraham","https://data.rkd.nl/artists/9120"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s1225","Diepenbeeck, Abraham van","Diepenbeeck, Abraham van","https://data.rkd.nl/artists/22669"
"http://data.collectienederland.nl/resource/document/catharijneconvent/StCC-te144","Brom-Fischer, Hildegard","Brom-Fischer, Hildegard","https://data.rkd.nl/artists/12904"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s392","Dijk, Willem Cornelis van","Dijk, Willem Cornelis van","https://data.rkd.nl/artists/22977"
"http://data.collectienederland.nl/resource/document/catharijneconvent/RMCC-s90","Poorter, Bastiaan de","Poorter, Bastiaan de","https://data.rkd.nl/artists/64257"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s362","Weijer, Pieter Wilhelmus van de","Weijer, Pieter Wilhelmus van de","https://data.rkd.nl/artists/338472"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s1227","Werff, Adriaen van der","Werff, Adriaen van der","https://data.rkd.nl/artists/83661"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s155","Bray, Jan de","Bray, Jan de","https://data.rkd.nl/artists/12194"
"http://data.collectienederland.nl/resource/document/catharijneconvent/BMH-s1558","Bray, Jan de","Bray, Jan de","https://data.rkd.nl/artists/12194"
"http://data.collectienederland.nl/resource/document/catharijneconvent/ABM-s220","Moeyaert, Nicolaes","Moeyaert, Nicolaes","https://data.rkd.nl/artists/56541"
