"uri","creators","rkdartists_label","rkdartists_uri"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0388","Schicho, Stylianos","Schicho, Stylianos",""
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0398","Sloet, Josephine","Sloet, Josephine","https://data.rkd.nl/artists/73091"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0414","Strik, Elly","Strik, Elly","https://data.rkd.nl/artists/75756"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0420","Thomassen, Maurice","Thomassen, Maurice","https://data.rkd.nl/artists/117046"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0421","Thomassen, Maurice","Thomassen, Maurice","https://data.rkd.nl/artists/117046"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0422.1-13","Thomassen, Maurice","Thomassen, Maurice","https://data.rkd.nl/artists/117046"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0423","Thomassen, Aline","Thomassen, Aline","https://data.rkd.nl/artists/77213"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0424","Thomassen, Aline","Thomassen, Aline","https://data.rkd.nl/artists/77213"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0425","Thomassen, Aline","Thomassen, Aline","https://data.rkd.nl/artists/77213"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0426","Thomassen, Aline","Thomassen, Aline","https://data.rkd.nl/artists/77213"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0427","Thomassen, Aline","Thomassen, Aline","https://data.rkd.nl/artists/77213"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0428","Thomassen, Aline","Thomassen, Aline","https://data.rkd.nl/artists/77213"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0429","Thomassen, Aline","Thomassen, Aline","https://data.rkd.nl/artists/77213"
"http://data.collectienederland.nl/resource/document/stedelijk-museum-schiedam/NOG-0430","Thomassen, Aline","Thomassen, Aline","https://data.rkd.nl/artists/77213"
