uri,creators,type
http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000011667,'Jan Cremer',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000011668,'Jan Cremer',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000011669,'Jan Cremer',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000011670,'Jan Cremer',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009781,'Jan Cremer',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000208,'Jan Cremer',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000209,'Jan Cremer',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000877,'Jan Cremer',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000011540,'Jan Cremer',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000011542,'Jan Cremer',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000011672,'Jan Cremer',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/0000009989,'Annemarie Busschers',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/8000009516,'Han van Meegeren',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000042,'Armando',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000288,'Charles Gaupp',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000289,'Charles Gaupp',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000913,'Charles Gaupp',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000378,'Asger Jorn',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000567,'Antonio Saura',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000715,'Co Westerik',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000860,'R. Clarke',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000860,'Richard Clarke',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000000945,'Jacoba van Heemskerck van Beest',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001103,'Peter Struycken',http://vocab.getty.edu/aat/300020756
http://data.collectienederland.nl/resource/document/museum-de-fundatie/9000001141,'Carel Willink',http://vocab.getty.edu/aat/300020756
