uri,type
"http://data.collectienederland.nl/resource/document/mauritshuis/408","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/392","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/359","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/356","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/310","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/309","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/307","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/299","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/297","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/291","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/288","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/280","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/729","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/710","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/697","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/678","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/670","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/623","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/601","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/580","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/566","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/547","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/460","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/457","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/446","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/424","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/395","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/340","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/304","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/294","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/283","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/702","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/689","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/687","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/685","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/681","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/607","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/599","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/558","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/556","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/554","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/498","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/496","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/468","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/425","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/421","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/418","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/416","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/279","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/277","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/730","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/711","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/676","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/672","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/659","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/655","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/642","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/618","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/563","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/429","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/427","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/423","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/410","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/397","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/393","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/358","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/354","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/275","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/715","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/708","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/698","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/694","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/690","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/621","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/610","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/603","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/579","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/575","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/549","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/541","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/459","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/455","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/448","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/440","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/414","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/342","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/335","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/313","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/723","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/720","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/719","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/665","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/567","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/537","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/535","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/532","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/473","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/462","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/406","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/404","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/401","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/349","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/347","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/344","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/328","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/324","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/320","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/317","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/296","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/292","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/284","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/809","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/671","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/657","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/624","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/576","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/472","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/470","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/447","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/445","painting"
"http://data.collectienederland.nl/resource/document/mauritshuis/391","painting"
